# This table is a summary of properties of many of the known transiting exoplanets.
#
# name = name of the planet
# RA = right ascension of the system on the sky (in degrees)
# Dec = declination of the system on the sky (in degrees)
# magnitude_J = brightness of the star (in J-band, 1.1-1.3 microns; magnitudes)
# distance = distance to the star, in parsecs
# stellar_mass = mass of the star, in solar masses
# stellar_radius = radius of the star, in solar radii
# stellar_luminosity = luminosity of the star, relative to the Sun
# stellar_temperature = temperature of the star, in K
# planet_mass = mass of planet, in Earth masses
# planet_radius = radius of planet, in Earth radii
# planet_period = period of planet, in days
# planet_semimajor = semimajor axis of planet's orbit, in AU
# planet_heatreceived = the flux of heat received by the planet, in W/m^2 (for comparison, Earth receives 1360 W/m^2 from the Sun)
# transit_depth = the fraction of starlight the planet blocks
#

           name |         RA |        Dec | magnitude_J | distance | stellar_mass | stellar_radius | stellar_luminosity | stellar_temperature | planet_mass |  planet_radius | planet_period | planet_semimajor | planet_heatreceived |     transit_depth
    Kepler-159c |  297.07017 |  40.868784 |      13.104 |      nan |          nan |           0.66 |     0.178576154159 |              4625.0 |         nan |  3.50036595841 |     43.595792 |              nan |                 nan |  0.00236446342136
   Kepler-1600b | 291.399384 |  38.787752 |      14.351 |    992.0 |         0.86 |           0.82 |     0.445246442766 |              5214.0 |         nan |  3.14285381849 |    386.370548 |   0.987268747205 |       625.163641566 |  0.00123485005596
   Kepler-1601b | 285.512943 |  38.079748 |      12.602 |    660.0 |         1.04 |           1.07 |      1.21706182336 |              5869.0 |         nan | 0.820740197853 |    2.20921951 |  0.0336333600095 |       1472435.09518 | 4.94580992271e-05
   Kepler-1602b | 293.580858 |  40.427478 |      12.386 |    815.0 |         1.22 |           1.36 |      2.60390622871 |              6296.0 |         nan |   1.4027019448 |   11.17931605 |   0.104551434515 |       326008.843303 |  8.9422446841e-05
   Kepler-1603b | 295.329843 |  42.534966 |      14.191 |   1751.0 |         1.21 |           1.31 |      2.33264133922 |              6241.0 |         nan |   1.2828680326 |    2.27163926 |  0.0360374951499 |       2458118.44981 | 8.06148300553e-05
   Kepler-1604b | 285.410633 |  44.412212 |      13.389 |    562.0 |         0.81 |           0.76 |     0.317276070136 |              4976.0 |         nan |  1.40267992911 |    0.68368426 |  0.0141578929293 |       2166227.68945 | 0.000286341007407
   Kepler-1605b | 287.134895 |  47.488621 |      11.064 |    224.0 |         0.86 |           0.82 |     0.468222243125 |              5280.0 |         nan |  1.08787279498 |    85.7565495 |   0.361918607528 |       4892.08786931 | 0.000147952427586
   Kepler-1606b | 286.378264 |   43.07325 |      13.875 |    880.0 |          0.9 |           0.86 |     0.572695277353 |              5422.0 |         nan |  2.13091272898 |    196.435224 |   0.638499130789 |       1922.50294367 | 0.000516093028401
   Kepler-1607b | 296.059869 |  42.656051 |      12.592 |    735.0 |         1.14 |           1.21 |      1.83539394199 |              6116.0 |         nan | 0.949306981881 |    13.6473676 |   0.116752836322 |       184271.616917 | 5.17411619012e-05
   Kepler-1608b | 295.563558 |  39.417606 |      14.419 |    832.0 |         0.75 |           0.72 |      0.28843764822 |              4992.0 |         nan |  1.72105338694 |    16.4735686 |   0.115118585129 |        29786.885213 | 0.000480305167819
   Kepler-1609b | 290.146555 |  39.665821 |      13.918 |   1483.0 |         1.18 |           1.27 |      2.04317079868 |              6132.0 |         nan |  2.23368990732 |     114.34219 |   0.487189854855 |       11780.7308319 | 0.000260035049574
    Kepler-160b | 287.773581 |  42.869286 |       13.46 |      nan |          nan |           0.88 |      0.81649755152 |              5857.0 |         nan |  1.49755502921 |      4.309427 |              nan |                 nan | 0.000243441044808
    Kepler-160c | 287.773581 |  42.869286 |       13.46 |      nan |          nan |           0.88 |      0.81649755152 |              5857.0 |         nan |  3.58747532501 |     13.699087 |              nan |                 nan |  0.00139703108186
   Kepler-1610b |  295.90501 |  45.405434 |      14.307 |   1063.0 |         0.91 |           0.87 |     0.569409450438 |              5383.0 |         nan |  1.58294264927 |    8.70181574 |  0.0802331079655 |       121054.648753 | 0.000278282196967
   Kepler-1611b | 296.512049 |  49.727764 |      13.137 |    686.0 |         0.94 |           0.93 |     0.764816081569 |              5605.0 |         nan | 0.793689325613 |     5.1762429 |  0.0573656976166 |       318065.441677 | 6.12249937586e-05
   Kepler-1612b | 291.250279 |  45.655075 |      13.498 |    837.0 |         0.96 |           0.94 |     0.802757837918 |              5643.0 |         nan |  1.06464048036 |    3.91795101 |  0.0479803017364 |       477224.396479 | 0.000107831044186
   Kepler-1613b | 289.875041 |  43.420963 |      12.999 |    855.0 |         1.08 |           1.12 |      1.46142569402 |              6005.0 |         nan |  2.04704087487 |     1.5184299 |  0.0265259520029 |       2842489.12703 | 0.000280808695254
   Kepler-1614b | 284.871334 |  49.775913 |      14.588 |    982.0 |         0.79 |           0.76 |     0.355905692398 |              5121.0 |         nan |  1.47415814394 |     3.9466141 |  0.0451812978605 |       238606.111035 | 0.000316267477815
   Kepler-1615b | 286.359226 |  42.227478 |      13.402 |    940.0 |         1.04 |           1.05 |      1.16879759761 |              5865.0 |         nan |  2.07507297006 |    47.3126192 |   0.259375531137 |       23776.3582534 | 0.000328308189493
   Kepler-1616b | 286.543637 |  45.304874 |      12.523 |    862.0 |         1.21 |           1.34 |      2.48004639412 |              6266.0 |         nan |  1.04647563545 |    6.76284377 |  0.0745786623567 |       610231.551177 | 5.12675086782e-05
   Kepler-1617b | 287.937219 |  46.418491 |      12.665 |    813.0 |         1.15 |           1.22 |      1.92887507596 |              6167.0 |         nan |  1.21154676303 |    27.4785572 |   0.186707512788 |       75725.9179708 | 8.28999501741e-05
   Kepler-1618b | 295.175391 |  45.930908 |      12.779 |   1238.0 |         1.41 |           1.65 |       4.6847723576 |              6620.0 |         nan |  1.32953574887 |    6.10826019 |  0.0733304954505 |       1192293.80214 | 5.45790180307e-05
   Kepler-1619b | 285.703472 |  44.422001 |      12.232 |    520.0 |          1.0 |            1.0 |      1.05076576871 |              5852.0 |         nan | 0.758865046731 |    23.6225913 |   0.161120791648 |       55394.5162889 | 4.84086160813e-05
    Kepler-161b | 290.516491 |  43.083824 |      12.767 |      nan |         0.77 |           0.81 |     0.390867418258 |              5078.0 |         nan |  2.13096957707 |      4.921355 |  0.0518983161385 |        198603.53219 | 0.000581805776625
    Kepler-161c | 290.516491 |  43.083824 |      12.767 |      nan |         0.77 |           0.81 |     0.390867418258 |              5078.0 |         nan |  2.06129962763 |       7.06424 |  0.0660400056391 |       122653.317471 | 0.000544384535435
   Kepler-1620b | 297.270876 |  46.928417 |      12.559 |    773.0 |         1.15 |           1.23 |      1.94793958669 |              6157.0 |         nan |  1.65620859025 |    101.951829 |   0.447468557537 |       13314.1813484 | 0.000152409981552
   Kepler-1621b | 297.588518 |  43.841221 |      13.942 |   1461.0 |         1.15 |           1.24 |      1.98102864307 |              6158.0 |         nan |  2.18191272269 |     92.263714 |   0.418651962707 |       15468.5114866 | 0.000260270500159
   Kepler-1622b |  297.32891 |  47.815472 |      12.422 |    927.0 |         1.31 |            1.5 |      3.45887849454 |              6436.0 |         nan |  1.46658284681 |    10.8118737 |   0.104702641237 |       431801.417647 | 8.03570993973e-05
   Kepler-1623b | 294.082695 |  39.556103 |      13.715 |    986.0 |          1.0 |            1.0 |     0.994475151333 |              5772.0 |         nan |  1.28517579881 |    4.36128348 |  0.0522407544784 |       498699.677483 | 0.000138841291604
   Kepler-1624b |  292.57986 |  37.376411 |      13.141 |    199.0 |          0.5 |           0.47 |    0.0345923335893 |              3636.0 |         nan |  5.72786655398 |    3.29030452 |  0.0343621735617 |       40094.3002777 |   0.0124848587867
   Kepler-1625b | 295.429347 |  39.886547 |      14.364 |   1213.0 |         0.96 |           0.94 |      0.82228038475 |              5677.0 |         nan |  6.22984299355 |    287.378949 |   0.840737222014 |       1592.07459415 |  0.00369225819941
   Kepler-1626b | 296.500445 |   40.72123 |      13.255 |   1718.0 |         1.51 |           1.85 |      6.65728636875 |              6826.0 |         nan |  2.00342057554 |    4.13962966 |  0.0578850667832 |       2719118.87111 | 9.85812612812e-05
   Kepler-1627b | 284.056684 |  41.576733 |       11.69 |    311.0 |         0.87 |           0.84 |     0.555697899019 |              5445.0 |         nan |  3.72903603904 |    7.20283653 |  0.0696800873035 |       156633.775022 |   0.0016566400512
   Kepler-1628b |   281.6337 |  43.411579 |      14.126 |    352.0 |         0.55 |           0.52 |    0.0465944320968 |              3724.0 |         nan |  6.46165460562 |     76.378033 |   0.288646595285 |       765.358970743 |   0.0129799900745
   Kepler-1629b | 280.206621 |  43.774297 |      11.595 |    390.0 |         1.01 |           1.01 |      1.01727912371 |              5776.0 |         nan | 0.783298202739 |    3.87595807 |  0.0484499203793 |       593086.487124 | 5.05597689035e-05
    Kepler-162b |  297.27891 |  43.724018 |      13.041 |      nan |          nan |           0.96 |      0.94477567667 |              5816.0 |         nan |  1.23972020574 |      6.919798 |              nan |                 nan | 0.000140184004183
    Kepler-162c |  297.27891 |  43.724018 |      13.041 |      nan |          nan |           0.96 |      0.94477567667 |              5816.0 |         nan |  3.17220681005 |     19.446355 |              nan |                 nan | 0.000917855020637
   Kepler-1630b | 297.508294 |  43.710953 |      12.499 |    278.0 |         0.66 |           0.63 |     0.178902545562 |              4736.0 |         nan |  2.13397274351 |    509.997402 |    1.08766006719 |       206.963702244 | 0.000964473289927
   Kepler-1631b |  294.63257 |  43.807671 |      14.251 |   1190.0 |         0.97 |           0.95 |     0.841052936795 |              5679.0 |         nan |  1.34013012057 |    4.09513932 |  0.0495872010583 |       468110.274437 | 0.000167278564898
   Kepler-1632b | 294.494859 |   43.91362 |      12.033 |    584.0 |         1.12 |           1.19 |      1.79972878246 |              6137.0 |         nan |  2.51634177152 |    448.303558 |    1.19047613664 |        1737.9196997 | 0.000375871068786
   Kepler-1633b | 288.515202 |  44.923225 |      12.447 |    811.0 |          1.2 |           1.32 |       2.3912416633 |              6256.0 |         nan |  1.58937676825 |    186.404271 |   0.678626608825 |       7106.00866719 | 0.000121870733954
   Kepler-1634b | 294.043409 |  45.139786 |      13.198 |    654.0 |         0.92 |           0.89 |     0.637217701771 |              5474.0 |         nan |  3.24295311695 |    374.876239 |   0.989588063517 |       890.518544908 |  0.00111607889238
   Kepler-1635b | 285.348993 |  45.556183 |      14.345 |   1084.0 |         0.89 |           0.85 |     0.529135907641 |              5347.0 |         nan |  3.60388375009 |     469.63111 |    1.13736834635 |       559.794969916 |  0.00151111411886
   Kepler-1636b | 294.057625 |  46.441031 |      14.645 |   1567.0 |         1.01 |           1.02 |      1.05269410596 |              5797.0 |         nan |  3.22516759812 |     425.47785 |    1.11077217366 |       1167.65956339 |  0.00084042274995
   Kepler-1637b | 282.236848 |  48.154297 |      12.142 |    506.0 |         1.02 |           1.02 |      1.04689515067 |              5789.0 |         nan | 0.890217729309 |    6.10960324 |  0.0658377972465 |       330534.378213 | 6.40303244945e-05
   Kepler-1638b | 295.482407 |  48.524445 |       13.55 |    879.0 |         0.97 |           0.95 |     0.859568100297 |              5710.0 |         nan |  1.92869030958 |     259.33683 |   0.787831376117 |       1895.29918697 | 0.000346474561633
   Kepler-1639b | 283.068632 |  48.802086 |      13.508 |   1168.0 |         1.12 |           1.18 |      1.78465027826 |              6150.0 |         nan |  2.61562613766 |      9.878482 |  0.0935691560569 |       278966.293164 | 0.000413029327484
    Kepler-163b | 295.002819 |  46.987328 |      13.194 |      nan |         0.96 |           0.92 |     0.844059455254 |              5776.0 |         nan |  1.06673011428 |      7.810937 |  0.0760021241933 |       199979.560909 | 0.000113012641015
    Kepler-163c | 295.002819 |  46.987328 |      13.194 |      nan |         0.96 |           0.92 |     0.844059455254 |              5776.0 |         nan |  2.23026174062 |     21.347262 |   0.148565656875 |       52335.9626295 | 0.000494002994525
   Kepler-1640b |  294.55789 |  40.850498 |       13.49 |   1379.0 |         1.27 |           1.43 |      2.93040850612 |              6324.0 |         nan |  4.91340028636 |     7.5844126 |  0.0818117665886 |       599184.620262 | 0.000992397785176
   Kepler-1641b |  296.35944 |  41.574532 |      13.161 |    961.0 |         1.12 |           1.19 |      1.81738892124 |              6152.0 |         nan |  3.12403117947 |     19.672266 |   0.148106969577 |       113386.386984 | 0.000579335797051
   Kepler-1641c |  296.35944 |  41.574532 |      13.161 |    961.0 |         1.12 |           1.19 |      1.81738892124 |              6152.0 |         nan |  3.03195957362 |     32.657212 |   0.207646831009 |       57684.7870385 | 0.000545690580991
   Kepler-1642b |  297.21216 |  43.643719 |      12.613 |    447.0 |         0.88 |           0.84 |     0.519858463814 |              5355.0 |         nan |  3.32889984991 |    12.2057513 |  0.0994192459259 |       71979.3999664 |  0.00132019004839
   Kepler-1642c |  297.21216 |  43.643719 |      12.613 |    447.0 |         0.88 |           0.84 |     0.519858463814 |              5355.0 |         nan |  2.64368006072 |     6.6513802 |  0.0663287738733 |       161713.103971 | 0.000832631403158
   Kepler-1643b |    300.431 |  44.751011 |      12.284 |    414.0 |         0.92 |           0.88 |     0.638601180396 |              5508.0 |         nan |    2.281310056 |    5.34264507 |  0.0581701326809 |       258281.702592 | 0.000564932881241
   Kepler-1644b | 285.475055 |  48.034935 |      12.989 |    592.0 |         0.89 |           0.86 |     0.605927170939 |              5499.0 |         nan |  1.84751190833 |    21.0907758 |   0.143700496454 |       40157.6160326 | 0.000387945892419
   Kepler-1645b | 297.479473 |  48.418571 |      13.286 |    844.0 |         1.02 |           1.02 |      1.06363204282 |              5812.0 |         nan |  1.77488856938 |    16.1779561 |   0.126013107636 |        91669.318129 | 0.000254527908644
   Kepler-1646b | 287.526422 |  42.912908 |      12.872 |     81.0 |         0.24 |           0.26 |   0.00717405339045 |              3299.0 |         nan |  1.22060217396 |    4.48558383 |  0.0330787910324 |       8972.82876388 |  0.00185265754718
